SID,ISO_TIME,YEAR,MONTH,DAY,HOUR,LAT,LON,WMO_WIND,WMO_PRES,DIST2LAND
2019216N16147,2019-08-10 12:00:00,2019,8,10,12,22.8,140.7,65.0,965.0,1276
2019216N16147,2019-08-10 18:00:00,2019,8,10,18,22.9,140.5,65.0,965.0,1258
2019216N16147,2019-08-11 00:00:00,2019,8,11,0,23.1,140.3,65.0,965.0,1230
2019216N16147,2019-08-11 06:00:00,2019,8,11,6,23.6,139.8,65.0,965.0,1161
2019216N16147,2019-08-11 12:00:00,2019,8,11,12,23.9,139.1,60.0,965.0,1108
2019216N16147,2019-08-11 18:00:00,2019,8,11,18,24.1,138.5,60.0,965.0,1070
2019216N16147,2019-08-12 00:00:00,2019,8,12,0,24.5,137.8,60.0,965.0,993
2019216N16147,2019-08-12 06:00:00,2019,8,12,6,25.0,137.7,50.0,970.0,943
2019216N16147,2019-08-12 12:00:00,2019,8,12,12,25.9,137.2,50.0,970.0,834
2019216N16147,2019-08-12 18:00:00,2019,8,12,18,26.9,136.5,50.0,970.0,704
2019216N16147,2019-08-13 00:00:00,2019,8,13,0,27.4,135.2,50.0,970.0,578
2019216N16147,2019-08-13 06:00:00,2019,8,13,6,27.7,134.7,50.0,970.0,521
2019216N16147,2019-08-13 12:00:00,2019,8,13,12,28.1,134.2,50.0,970.0,456
2019216N16147,2019-08-13 18:00:00,2019,8,13,18,28.4,133.6,55.0,965.0,396
2019216N16147,2019-08-14 00:00:00,2019,8,14,0,28.8,133.3,55.0,965.0,342
2019216N16147,2019-08-14 06:00:00,2019,8,14,6,29.5,133.0,55.0,965.0,261
2019216N16147,2019-08-14 12:00:00,2019,8,14,12,30.4,132.8,55.0,965.0,173
2019216N16147,2019-08-14 18:00:00,2019,8,14,18,31.4,132.6,55.0,970.0,113
2019216N16147,2019-08-15 00:00:00,2019,8,15,0,32.7,132.5,50.0,975.0,14
2019216N16147,2019-08-15 06:00:00,2019,8,15,6,34.1,132.5,45.0,978.0,0
2019216N16147,2019-08-15 12:00:00,2019,8,15,12,36.1,133.0,45.0,980.0,66
2019216N16147,2019-08-15 18:00:00,2019,8,15,18,37.9,133.5,45.0,980.0,267
2019216N16147,2019-08-16 00:00:00,2019,8,16,0,39.6,134.3,45.0,980.0,327
2019216N16147,2019-08-16 06:00:00,2019,8,16,6,40.9,135.7,45.0,980.0,267
2019231N13135,2019-08-21 06:00:00,2019,8,21,6,14.9,131.6,35.0,998.0,725
2019231N13135,2019-08-21 12:00:00,2019,8,21,12,15.2,130.7,35.0,998.0,654
2019231N13135,2019-08-21 18:00:00,2019,8,21,18,15.6,130.1,35.0,996.0,625
2019231N13135,2019-08-22 00:00:00,2019,8,22,0,15.7,129.2,40.0,994.0,554
2019231N13135,2019-08-22 06:00:00,2019,8,22,6,15.9,128.6,40.0,994.0,503
2019231N13135,2019-08-22 12:00:00,2019,8,22,12,16.5,127.9,45.0,990.0,475
2019231N13135,2019-08-22 18:00:00,2019,8,22,18,17.4,127.4,50.0,985.0,504
2019231N13135,2019-08-23 00:00:00,2019,8,23,0,18.3,126.3,50.0,985.0,422
2019231N13135,2019-08-23 06:00:00,2019,8,23,6,19.1,125.3,50.0,985.0,325
2019231N13135,2019-08-23 12:00:00,2019,8,23,12,19.9,124.5,50.0,985.0,285
2019231N13135,2019-08-23 18:00:00,2019,8,23,18,20.7,123.2,50.0,985.0,273
2019231N13135,2019-08-24 00:00:00,2019,8,24,0,21.5,121.9,50.0,985.0,112
2019231N13135,2019-08-24 06:00:00,2019,8,24,6,22.3,120.6,50.0,985.0,0
2019231N13135,2019-08-24 12:00:00,2019,8,24,12,22.8,119.1,50.0,990.0,107
2019231N13135,2019-08-24 18:00:00,2019,8,24,18,22.9,117.9,40.0,994.0,94
2019231N13135,2019-08-25 00:00:00,2019,8,25,0,23.8,117.2,40.0,994.0,0
2019231N13135,2019-08-25 06:00:00,2019,8,25,6,24.6,115.8,40.0,994.0,0
2019231N13135,2019-08-25 12:00:00,2019,8,25,12,24.8,114.3,35.0,996.0,0
2019242N14180,2019-09-04 18:00:00,2019,9,4,18,18.5,156.7,35.0,1002.0,2458
2019242N14180,2019-09-05 00:00:00,2019,9,5,0,19.1,156.1,35.0,1000.0,2368
2019242N14180,2019-09-05 06:00:00,2019,9,5,6,19.8,155.4,40.0,998.0,2261
2019242N14180,2019-09-05 12:00:00,2019,9,5,12,20.7,154.4,40.0,996.0,2118
2019242N14180,2019-09-05 18:00:00,2019,9,5,18,21.6,153.2,40.0,994.0,1963
2019242N14180,2019-09-06 00:00:00,2019,9,6,0,22.6,151.7,45.0,992.0,1781
2019242N14180,2019-09-06 06:00:00,2019,9,6,6,23.7,150.0,50.0,990.0,1582
2019242N14180,2019-09-06 12:00:00,2019,9,6,12,24.7,148.1,55.0,985.0,1384
2019242N14180,2019-09-06 18:00:00,2019,9,6,18,25.7,146.5,60.0,980.0,1205
2019242N14180,2019-09-07 00:00:00,2019,9,7,0,26.7,145.0,65.0,975.0,1035
2019242N14180,2019-09-07 06:00:00,2019,9,7,6,27.9,143.3,70.0,970.0,844
2019242N14180,2019-09-07 12:00:00,2019,9,7,12,28.9,141.8,80.0,960.0,692
2019242N14180,2019-09-07 18:00:00,2019,9,7,18,30.1,140.5,85.0,955.0,526
2019242N14180,2019-09-08 00:00:00,2019,9,8,0,31.5,139.5,85.0,955.0,351
2019242N14180,2019-09-08 06:00:00,2019,9,8,6,33.0,139.0,85.0,955.0,179
2019242N14180,2019-09-08 12:00:00,2019,9,8,12,34.1,139.0,85.0,955.0,58
2019242N14180,2019-09-08 18:00:00,2019,9,8,18,35.3,139.7,80.0,960.0,9
2019242N14180,2019-09-09 00:00:00,2019,9,9,0,36.3,141.0,75.0,970.0,35
2019242N14180,2019-09-09 06:00:00,2019,9,9,6,37.3,142.5,65.0,980.0,132
2019242N14180,2019-09-09 12:00:00,2019,9,9,12,38.3,144.3,60.0,985.0,230
2019242N14180,2019-09-09 18:00:00,2019,9,9,18,39.1,146.4,55.0,990.0,371
2019243N06136,2019-09-02 00:00:00,2019,9,2,0,15.4,125.8,35.0,1000.0,224
2019243N06136,2019-09-02 06:00:00,2019,9,2,6,16.7,125.0,35.0,1000.0,267
2019243N06136,2019-09-02 12:00:00,2019,9,2,12,18.0,124.4,40.0,998.0,224
2019243N06136,2019-09-02 18:00:00,2019,9,2,18,19.0,124.0,45.0,994.0,191
2019243N06136,2019-09-03 00:00:00,2019,9,3,0,19.8,123.9,50.0,992.0,229
2019243N06136,2019-09-03 06:00:00,2019,9,3,6,20.7,124.0,55.0,990.0,312
2019243N06136,2019-09-03 12:00:00,2019,9,3,12,21.3,124.2,60.0,985.0,347
2019243N06136,2019-09-03 18:00:00,2019,9,3,18,21.8,124.4,65.0,980.0,340
2019243N06136,2019-09-04 00:00:00,2019,9,4,0,22.1,124.6,70.0,975.0,346
2019243N06136,2019-09-04 06:00:00,2019,9,4,6,22.4,125.0,75.0,970.0,377
2019243N06136,2019-09-04 12:00:00,2019,9,4,12,23.0,125.4,80.0,965.0,393
2019243N06136,2019-09-04 18:00:00,2019,9,4,18,23.6,125.4,85.0,955.0,369
2019243N06136,2019-09-05 00:00:00,2019,9,5,0,24.2,125.3,85.0,950.0,345
2019243N06136,2019-09-05 06:00:00,2019,9,5,6,25.0,125.3,95.0,940.0,332
2019243N06136,2019-09-05 12:00:00,2019,9,5,12,25.7,125.2,95.0,940.0,330
2019243N06136,2019-09-05 18:00:00,2019,9,5,18,26.8,125.2,90.0,945.0,377
2019243N06136,2019-09-06 00:00:00,2019,9,6,0,28.1,125.1,85.0,950.0,326
2019243N06136,2019-09-06 06:00:00,2019,9,6,6,29.6,125.2,80.0,955.0,312
2019243N06136,2019-09-06 12:00:00,2019,9,6,12,31.3,125.1,75.0,960.0,239
2019243N06136,2019-09-06 18:00:00,2019,9,6,18,33.5,124.9,70.0,965.0,122
2019243N06136,2019-09-07 00:00:00,2019,9,7,0,35.7,124.8,65.0,970.0,143
2019243N06136,2019-09-07 06:00:00,2019,9,7,6,37.9,125.2,60.0,975.0,0
2019243N06136,2019-09-07 12:00:00,2019,9,7,12,40.8,126.4,50.0,985.0,0
2019243N06136,2019-09-07 18:00:00,2019,9,7,18,44.4,128.4,45.0,985.0,0
2019260N20129,2019-09-19 00:00:00,2019,9,19,0,22.5,128.7,35.0,996.0,728
2019260N20129,2019-09-19 06:00:00,2019,9,19,6,22.5,128.6,35.0,994.0,718
2019260N20129,2019-09-19 12:00:00,2019,9,19,12,22.9,128.2,40.0,992.0,665
2019260N20129,2019-09-19 18:00:00,2019,9,19,18,22.9,127.4,40.0,990.0,587
2019260N20129,2019-09-20 00:00:00,2019,9,20,0,23.0,127.1,45.0,985.0,554
2019260N20129,2019-09-20 06:00:00,2019,9,20,6,23.3,127.0,50.0,980.0,535
2019260N20129,2019-09-20 12:00:00,2019,9,20,12,23.9,127.0,50.0,980.0,520
2019260N20129,2019-09-20 18:00:00,2019,9,20,18,25.0,126.3,65.0,970.0,433
2019260N20129,2019-09-21 00:00:00,2019,9,21,0,26.2,125.7,65.0,970.0,394
2019260N20129,2019-09-21 06:00:00,2019,9,21,6,27.4,125.6,65.0,970.0,405
2019260N20129,2019-09-21 12:00:00,2019,9,21,12,28.5,125.6,65.0,970.0,358
2019260N20129,2019-09-21 18:00:00,2019,9,21,18,29.6,126.0,65.0,970.0,389
2019260N20129,2019-09-22 00:00:00,2019,9,22,0,31.0,126.7,60.0,975.0,245
2019260N20129,2019-09-22 06:00:00,2019,9,22,6,32.5,127.8,60.0,975.0,129
2019260N20129,2019-09-22 12:00:00,2019,9,22,12,33.9,129.5,55.0,980.0,57
2019260N20129,2019-09-22 18:00:00,2019,9,22,18,35.5,131.7,50.0,985.0,71
2019268N10155,2019-09-28 00:00:00,2019,9,28,0,15.9,132.6,35.0,1000.0,870
2019268N10155,2019-09-28 06:00:00,2019,9,28,6,17.0,130.7,40.0,998.0,759
2019268N10155,2019-09-28 12:00:00,2019,9,28,12,17.6,129.1,40.0,996.0,651
2019268N10155,2019-09-28 18:00:00,2019,9,28,18,17.9,127.7,45.0,992.0,560
2019268N10155,2019-09-29 00:00:00,2019,9,29,0,18.4,126.7,50.0,990.0,464
2019268N10155,2019-09-29 06:00:00,2019,9,29,6,19.3,125.8,55.0,985.0,381
2019268N10155,2019-09-29 12:00:00,2019,9,29,12,20.2,124.8,60.0,980.0,330
2019268N10155,2019-09-29 18:00:00,2019,9,29,18,20.9,123.7,60.0,975.0,310
2019268N10155,2019-09-30 00:00:00,2019,9,30,0,21.7,123.0,65.0,970.0,217
2019268N10155,2019-09-30 06:00:00,2019,9,30,6,22.8,122.9,70.0,970.0,157
2019268N10155,2019-09-30 12:00:00,2019,9,30,12,24.6,122.9,75.0,965.0,101
2019268N10155,2019-09-30 18:00:00,2019,9,30,18,26.1,122.5,75.0,965.0,132
2019268N10155,2019-10-01 00:00:00,2019,10,1,0,27.4,122.2,70.0,970.0,116
2019268N10155,2019-10-01 06:00:00,2019,10,1,6,28.6,122.2,60.0,980.0,49
2019268N10155,2019-10-01 12:00:00,2019,10,1,12,29.9,122.4,60.0,980.0,49
2019268N10155,2019-10-01 18:00:00,2019,10,1,18,30.7,122.8,55.0,985.0,88
2019268N10155,2019-10-02 00:00:00,2019,10,2,0,32.0,123.9,50.0,990.0,191
2019268N10155,2019-10-02 06:00:00,2019,10,2,6,33.3,124.7,50.0,990.0,139
2019268N10155,2019-10-02 12:00:00,2019,10,2,12,34.4,126.3,45.0,990.0,14
2019268N10155,2019-10-02 18:00:00,2019,10,2,18,35.8,128.2,40.0,994.0,0
2019268N10155,2019-10-03 00:00:00,2019,10,3,0,37.6,130.0,40.0,992.0,70
2019278N16165,2019-10-05 18:00:00,2019,10,5,18,15.1,157.8,35.0,1000.0,2134
2019278N16165,2019-10-06 00:00:00,2019,10,6,0,14.7,155.8,45.0,992.0,2022
2019278N16165,2019-10-06 06:00:00,2019,10,6,6,14.4,154.1,55.0,985.0,1947
2019278N16165,2019-10-06 12:00:00,2019,10,6,12,14.5,152.7,70.0,970.0,1937
2019278N16165,2019-10-06 18:00:00,2019,10,6,18,14.9,151.1,80.0,955.0,1947
2019278N16165,2019-10-07 00:00:00,2019,10,7,0,15.1,149.6,90.0,940.0,1942
2019278N16165,2019-10-07 06:00:00,2019,10,7,6,15.5,148.2,100.0,925.0,1973
2019278N16165,2019-10-07 12:00:00,2019,10,7,12,16.1,146.6,105.0,915.0,2038
2019278N16165,2019-10-07 18:00:00,2019,10,7,18,16.5,144.9,105.0,915.0,2091
2019278N16165,2019-10-08 00:00:00,2019,10,8,0,16.9,143.8,105.0,915.0,2009
2019278N16165,2019-10-08 06:00:00,2019,10,8,6,17.7,142.7,105.0,915.0,1883
2019278N16165,2019-10-08 12:00:00,2019,10,8,12,18.4,141.8,105.0,915.0,1778
2019278N16165,2019-10-08 18:00:00,2019,10,8,18,19.2,140.8,105.0,915.0,1656
2019278N16165,2019-10-09 00:00:00,2019,10,9,0,19.8,140.4,105.0,915.0,1577
2019278N16165,2019-10-09 06:00:00,2019,10,9,6,20.6,139.9,105.0,915.0,1473
2019278N16165,2019-10-09 12:00:00,2019,10,9,12,21.2,139.6,105.0,915.0,1400
2019278N16165,2019-10-09 18:00:00,2019,10,9,18,22.0,139.8,105.0,915.0,1331
2019278N16165,2019-10-10 00:00:00,2019,10,10,0,23.2,139.9,105.0,915.0,1206
2019278N16165,2019-10-10 06:00:00,2019,10,10,6,24.4,139.4,105.0,915.0,1063
2019278N16165,2019-10-10 12:00:00,2019,10,10,12,25.3,139.0,100.0,920.0,955
2019278N16165,2019-10-10 18:00:00,2019,10,10,18,26.3,138.5,95.0,925.0,833
2019278N16165,2019-10-11 00:00:00,2019,10,11,0,27.5,138.0,90.0,935.0,691
2019278N16165,2019-10-11 06:00:00,2019,10,11,6,28.8,137.5,90.0,935.0,538
2019278N16165,2019-10-11 12:00:00,2019,10,11,12,29.9,137.1,85.0,945.0,409
2019278N16165,2019-10-11 18:00:00,2019,10,11,18,30.8,137.0,85.0,945.0,311
2019278N16165,2019-10-12 00:00:00,2019,10,12,0,32.1,137.4,80.0,950.0,208
2019278N16165,2019-10-12 06:00:00,2019,10,12,6,33.7,138.2,80.0,950.0,100
2019278N16165,2019-10-12 12:00:00,2019,10,12,12,35.6,139.4,70.0,965.0,0
2019278N16165,2019-10-12 18:00:00,2019,10,12,18,38.2,141.8,60.0,975.0,28
2019278N16165,2019-10-13 00:00:00,2019,10,13,0,40.0,145.0,60.0,975.0,253
2019288N16136,2019-10-17 00:00:00,2019,10,17,0,18.7,130.2,35.0,1002.0,819
2019288N16136,2019-10-17 06:00:00,2019,10,17,6,19.1,130.0,35.0,1002.0,814
2019288N16136,2019-10-17 12:00:00,2019,10,17,12,19.4,130.0,35.0,1002.0,817
2019288N16136,2019-10-17 18:00:00,2019,10,17,18,19.6,129.9,40.0,1000.0,810
2019288N16136,2019-10-18 00:00:00,2019,10,18,0,19.8,129.7,45.0,998.0,793
2019288N16136,2019-10-18 06:00:00,2019,10,18,6,20.0,129.6,45.0,998.0,787
2019288N16136,2019-10-18 12:00:00,2019,10,18,12,20.4,129.3,45.0,998.0,767
2019288N16136,2019-10-18 18:00:00,2019,10,18,18,20.7,128.6,50.0,992.0,708
2019288N16136,2019-10-19 00:00:00,2019,10,19,0,21.1,127.9,55.0,990.0,659
2019288N16136,2019-10-19 06:00:00,2019,10,19,6,21.5,127.3,60.0,985.0,627
2019288N16136,2019-10-19 12:00:00,2019,10,19,12,21.8,127.3,70.0,975.0,623
2019288N16136,2019-10-19 18:00:00,2019,10,19,18,22.6,127.5,75.0,970.0,608
2019288N16136,2019-10-20 00:00:00,2019,10,20,0,23.4,127.9,75.0,970.0,621
2019288N16136,2019-10-20 06:00:00,2019,10,20,6,24.5,129.0,70.0,975.0,708
2019288N16136,2019-10-20 12:00:00,2019,10,20,12,25.5,130.0,65.0,980.0,617
2019288N16136,2019-10-20 18:00:00,2019,10,20,18,27.1,131.4,60.0,985.0,440
2019288N16136,2019-10-21 00:00:00,2019,10,21,0,28.8,133.0,60.0,985.0,328
2019288N16136,2019-10-21 06:00:00,2019,10,21,6,30.3,134.3,55.0,990.0,294
2019290N08169,2019-10-19 06:00:00,2019,10,19,6,10.6,155.0,35.0,1000.0,1557
2019290N08169,2019-10-19 12:00:00,2019,10,19,12,10.9,153.8,40.0,998.0,1557
2019290N08169,2019-10-19 18:00:00,2019,10,19,18,11.1,152.5,45.0,994.0,1556
2019290N08169,2019-10-20 00:00:00,2019,10,20,0,11.5,151.4,50.0,990.0,1586
2019290N08169,2019-10-20 06:00:00,2019,10,20,6,12.1,150.5,55.0,985.0,1627
2019290N08169,2019-10-20 12:00:00,2019,10,20,12,12.7,149.8,65.0,975.0,1679
2019290N08169,2019-10-20 18:00:00,2019,10,20,18,13.3,149.1,70.0,970.0,1735
2019290N08169,2019-10-21 00:00:00,2019,10,21,0,14.1,148.2,75.0,965.0,1817
2019290N08169,2019-10-21 06:00:00,2019,10,21,6,14.7,147.6,85.0,955.0,1882
2019290N08169,2019-10-21 12:00:00,2019,10,21,12,15.4,146.8,85.0,955.0,1960
2019290N08169,2019-10-21 18:00:00,2019,10,21,18,16.3,146.0,85.0,955.0,2062
2019290N08169,2019-10-22 00:00:00,2019,10,22,0,17.1,145.0,90.0,950.0,2039
2019290N08169,2019-10-22 06:00:00,2019,10,22,6,18.2,144.4,100.0,935.0,1901
2019290N08169,2019-10-22 12:00:00,2019,10,22,12,19.2,143.5,100.0,935.0,1760
2019290N08169,2019-10-22 18:00:00,2019,10,22,18,20.3,143.1,100.0,935.0,1630
2019290N08169,2019-10-23 00:00:00,2019,10,23,0,21.7,142.4,90.0,950.0,1458
2019290N08169,2019-10-23 06:00:00,2019,10,23,6,22.8,142.0,95.0,940.0,1329
2019290N08169,2019-10-23 12:00:00,2019,10,23,12,24.0,141.9,90.0,950.0,1205
2019290N08169,2019-10-23 18:00:00,2019,10,23,18,25.4,141.9,85.0,955.0,1068
2019290N08169,2019-10-24 00:00:00,2019,10,24,0,26.8,142.1,80.0,960.0,925
2019290N08169,2019-10-24 06:00:00,2019,10,24,6,28.2,142.6,75.0,970.0,789
2019290N08169,2019-10-24 12:00:00,2019,10,24,12,29.5,143.6,75.0,970.0,695
2019290N08169,2019-10-24 18:00:00,2019,10,24,18,30.9,144.9,70.0,975.0,636
2019290N08169,2019-10-25 00:00:00,2019,10,25,0,32.3,146.2,65.0,980.0,617
2019290N08169,2019-10-25 06:00:00,2019,10,25,6,33.9,148.0,60.0,985.0,677
2019306N10162,2019-11-02 12:00:00,2019,11,2,12,13.2,157.4,35.0,1000.0,1920
2019306N10162,2019-11-02 18:00:00,2019,11,2,18,13.9,156.4,35.0,1000.0,1956
2019306N10162,2019-11-03 00:00:00,2019,11,3,0,14.7,155.4,35.0,1000.0,2011
2019306N10162,2019-11-03 06:00:00,2019,11,3,6,15.3,154.6,40.0,998.0,2057
2019306N10162,2019-11-03 12:00:00,2019,11,3,12,15.9,154.2,45.0,994.0,2115
2019306N10162,2019-11-03 18:00:00,2019,11,3,18,16.5,153.8,50.0,992.0,2174
2019306N10162,2019-11-04 00:00:00,2019,11,4,0,17.1,153.6,60.0,985.0,2237
2019306N10162,2019-11-04 06:00:00,2019,11,4,6,17.8,153.2,65.0,980.0,2310
2019306N10162,2019-11-04 12:00:00,2019,11,4,12,18.3,152.7,70.0,975.0,2242
2019306N10162,2019-11-04 18:00:00,2019,11,4,18,18.8,152.3,80.0,960.0,2173
2019306N10162,2019-11-05 00:00:00,2019,11,5,0,19.1,151.9,90.0,950.0,2122
2019306N10162,2019-11-05 06:00:00,2019,11,5,6,19.6,151.3,100.0,935.0,2042
2019306N10162,2019-11-05 12:00:00,2019,11,5,12,19.9,150.8,115.0,905.0,1986
2019306N10162,2019-11-05 18:00:00,2019,11,5,18,20.3,150.6,115.0,905.0,1937
2019306N10162,2019-11-06 00:00:00,2019,11,6,0,20.8,150.5,115.0,905.0,1884
2019306N10162,2019-11-06 06:00:00,2019,11,6,6,21.2,150.5,115.0,905.0,1846
2019306N10162,2019-11-06 12:00:00,2019,11,6,12,21.7,150.8,105.0,920.0,1814
2019306N10162,2019-11-06 18:00:00,2019,11,6,18,22.3,151.0,95.0,940.0,1769
2019306N10162,2019-11-07 00:00:00,2019,11,7,0,23.0,151.2,85.0,955.0,1715
2019306N10162,2019-11-07 06:00:00,2019,11,7,6,23.7,151.4,80.0,960.0,1664
2019306N10162,2019-11-07 12:00:00,2019,11,7,12,24.6,151.9,75.0,970.0,1617
2019306N10162,2019-11-07 18:00:00,2019,11,7,18,25.6,152.8,70.0,975.0,1596
2019306N10162,2019-11-08 00:00:00,2019,11,8,0,26.7,154.4,65.0,980.0,1625
2019306N10162,2019-11-08 06:00:00,2019,11,8,6,28.1,156.2,55.0,990.0,1669
2019306N10162,2019-11-08 12:00:00,2019,11,8,12,29.4,158.3,45.0,994.0,1769
2019306N10162,2019-11-08 18:00:00,2019,11,8,18,30.6,159.7,35.0,1000.0,1833
2019308N13114,2019-11-05 18:00:00,2019,11,5,18,13.6,116.0,35.0,998.0,456
2019308N13114,2019-11-06 00:00:00,2019,11,6,0,13.5,116.3,35.0,996.0,424
2019308N13114,2019-11-06 06:00:00,2019,11,6,6,13.4,116.5,40.0,994.0,400
2019308N13114,2019-11-06 12:00:00,2019,11,6,12,13.4,116.6,40.0,994.0,391
2019308N13114,2019-11-06 18:00:00,2019,11,6,18,13.4,116.8,45.0,992.0,374
2019308N13114,2019-11-07 00:00:00,2019,11,7,0,13.4,117.0,50.0,990.0,357
2019308N13114,2019-11-07 06:00:00,2019,11,7,6,13.3,117.1,55.0,985.0,343
2019308N13114,2019-11-07 12:00:00,2019,11,7,12,13.3,117.2,60.0,980.0,335
2019308N13114,2019-11-07 18:00:00,2019,11,7,18,13.1,117.0,60.0,980.0,336
2019308N13114,2019-11-08 00:00:00,2019,11,8,0,12.8,116.8,60.0,980.0,334
2019308N13114,2019-11-08 06:00:00,2019,11,8,6,12.6,116.5,65.0,975.0,352
2019308N13114,2019-11-08 12:00:00,2019,11,8,12,12.5,116.1,65.0,975.0,387
2019308N13114,2019-11-08 18:00:00,2019,11,8,18,12.5,115.4,60.0,980.0,453
2019308N13114,2019-11-09 00:00:00,2019,11,9,0,12.4,114.8,60.0,980.0,485
2019308N13114,2019-11-09 06:00:00,2019,11,9,6,12.5,114.0,60.0,980.0,488
2019308N13114,2019-11-09 12:00:00,2019,11,9,12,12.5,113.2,55.0,980.0,402
2019308N13114,2019-11-09 18:00:00,2019,11,9,18,12.6,112.6,55.0,985.0,336
2019308N13114,2019-11-10 00:00:00,2019,11,10,0,12.6,111.7,55.0,985.0,238
2019308N13114,2019-11-10 06:00:00,2019,11,10,6,12.7,110.8,55.0,985.0,141
2019308N13114,2019-11-10 12:00:00,2019,11,10,12,12.7,109.9,50.0,990.0,44
2019308N13114,2019-11-10 18:00:00,2019,11,10,18,12.8,109.3,40.0,996.0,0
2019314N12172,2019-11-12 00:00:00,2019,11,12,0,14.9,162.4,35.0,1000.0,2337
2019314N12172,2019-11-12 06:00:00,2019,11,12,6,15.5,160.6,35.0,1000.0,2301
2019314N12172,2019-11-12 12:00:00,2019,11,12,12,16.1,159.3,35.0,1000.0,2299
2019314N12172,2019-11-12 18:00:00,2019,11,12,18,16.8,157.8,40.0,998.0,2312
2019314N12172,2019-11-13 00:00:00,2019,11,13,0,17.2,156.0,40.0,998.0,2298
2019314N12172,2019-11-13 06:00:00,2019,11,13,6,17.0,154.5,40.0,998.0,2241
2019314N12172,2019-11-13 12:00:00,2019,11,13,12,16.9,153.1,45.0,996.0,2208
2019314N12172,2019-11-13 18:00:00,2019,11,13,18,16.8,151.6,50.0,992.0,2166
2019314N12172,2019-11-14 00:00:00,2019,11,14,0,16.9,149.8,50.0,992.0,2144
2019314N12172,2019-11-14 06:00:00,2019,11,14,6,17.1,148.2,50.0,992.0,2151
2019314N12172,2019-11-14 12:00:00,2019,11,14,12,17.5,146.6,55.0,990.0,2053
2019314N12172,2019-11-14 18:00:00,2019,11,14,18,18.2,145.0,60.0,985.0,1928
2019314N12172,2019-11-15 00:00:00,2019,11,15,0,19.1,143.7,75.0,975.0,1778
2019314N12172,2019-11-15 06:00:00,2019,11,15,6,20.1,142.7,85.0,965.0,1634
2019314N12172,2019-11-15 12:00:00,2019,11,15,12,21.1,142.2,85.0,965.0,1511
2019314N12172,2019-11-15 18:00:00,2019,11,15,18,22.4,142.5,85.0,965.0,1392
2019314N12172,2019-11-16 00:00:00,2019,11,16,0,23.7,143.2,85.0,965.0,1288
2019314N12172,2019-11-16 06:00:00,2019,11,16,6,24.9,144.7,85.0,965.0,1207
2019314N12172,2019-11-16 12:00:00,2019,11,16,12,25.9,146.7,85.0,965.0,1196
2019314N12172,2019-11-16 18:00:00,2019,11,16,18,26.5,149.2,80.0,970.0,1281
2019314N12172,2019-11-17 00:00:00,2019,11,17,0,26.9,152.1,70.0,980.0,1444
2019314N12172,2019-11-17 06:00:00,2019,11,17,6,26.8,155.2,60.0,990.0,1678
2019314N14136,2019-11-14 12:00:00,2019,11,14,12,15.7,126.5,35.0,1000.0,302
2019314N14136,2019-11-14 18:00:00,2019,11,14,18,16.0,126.2,35.0,1000.0,302
2019314N14136,2019-11-15 00:00:00,2019,11,15,0,16.4,126.0,35.0,1000.0,324
2019314N14136,2019-11-15 06:00:00,2019,11,15,6,16.4,126.0,35.0,1000.0,324
2019314N14136,2019-11-15 12:00:00,2019,11,15,12,16.4,126.1,35.0,1000.0,330
2019314N14136,2019-11-15 18:00:00,2019,11,15,18,16.3,126.2,35.0,1000.0,328
2019314N14136,2019-11-16 00:00:00,2019,11,16,0,16.1,126.2,35.0,1000.0,311
2019314N14136,2019-11-16 06:00:00,2019,11,16,6,15.9,126.1,35.0,1000.0,287
2019314N14136,2019-11-16 12:00:00,2019,11,16,12,15.9,125.9,35.0,1000.0,273
2019314N14136,2019-11-16 18:00:00,2019,11,16,18,15.9,125.6,35.0,1000.0,254
2019314N14136,2019-11-17 00:00:00,2019,11,17,0,16.1,125.2,35.0,1000.0,254
2019314N14136,2019-11-17 06:00:00,2019,11,17,6,16.5,124.8,40.0,998.0,249
2019314N14136,2019-11-17 12:00:00,2019,11,17,12,16.8,124.2,45.0,996.0,181
2019314N14136,2019-11-17 18:00:00,2019,11,17,18,17.2,123.8,45.0,996.0,139
2019314N14136,2019-11-18 00:00:00,2019,11,18,0,17.5,123.4,50.0,992.0,108
2019314N14136,2019-11-18 06:00:00,2019,11,18,6,18.1,123.1,60.0,985.0,87
2019314N14136,2019-11-18 12:00:00,2019,11,18,12,18.8,122.9,65.0,980.0,77
2019314N14136,2019-11-18 18:00:00,2019,11,18,18,19.1,122.6,70.0,975.0,84
2019314N14136,2019-11-19 00:00:00,2019,11,19,0,19.2,122.5,70.0,975.0,91
2019314N14136,2019-11-19 06:00:00,2019,11,19,6,19.3,122.6,70.0,975.0,105
2019314N14136,2019-11-19 12:00:00,2019,11,19,12,19.3,122.5,70.0,975.0,102
2019314N14136,2019-11-19 18:00:00,2019,11,19,18,18.5,122.2,45.0,1000.0,11
2019329N09160,2019-11-26 00:00:00,2019,11,26,0,10.4,149.5,35.0,1000.0,1419
2019329N09160,2019-11-26 06:00:00,2019,11,26,6,11.0,147.3,40.0,998.0,1467
2019329N09160,2019-11-26 12:00:00,2019,11,26,12,11.4,145.4,40.0,998.0,1518
2019329N09160,2019-11-26 18:00:00,2019,11,26,18,11.5,143.7,45.0,994.0,1557
2019329N09160,2019-11-27 00:00:00,2019,11,27,0,11.4,142.2,50.0,992.0,1522
