SID,YEAR,MONTH,DAY,HOUR,LAT,LON,DELTA_LAT_6h,DELTA_LON_6h,TARGET_WIND_6h,DELTA_LAT_12h,DELTA_LON_12h,TARGET_WIND_12h,DELTA_LAT_24h,DELTA_LON_24h,TARGET_WIND_24h
2019214N15134,2019,8,6,12,19.4,128.6,0.3000000000000007,-0.29999999999998295,5.0,1.0,-0.5,10.0,2.200000000000003,-1.5999999999999943,25.0
2019214N15134,2019,8,6,18,19.7,128.3,0.6999999999999993,-0.20000000000001705,5.0,1.3000000000000007,-0.6000000000000085,10.0,2.400000000000002,-1.9000000000000057,25.0
2019214N15134,2019,8,7,0,20.4,128.1,0.6000000000000014,-0.3999999999999915,5.0,1.2000000000000028,-1.0999999999999943,15.0,2.3000000000000007,-2.0999999999999943,20.0
2019214N15134,2019,8,7,6,21.0,127.7,0.6000000000000014,-0.7000000000000028,10.0,1.1000000000000014,-1.2999999999999972,15.0,2.6999999999999993,-2.299999999999997,20.0
2019214N15134,2019,8,7,12,21.6,127.0,0.5,-0.5999999999999943,5.0,1.0999999999999979,-1.0,5.0,2.799999999999997,-2.0999999999999943,15.0
2019214N15134,2019,8,7,18,22.1,126.4,0.5999999999999979,-0.4000000000000057,0.0,1.5999999999999979,-1.0,5.0,3.3999999999999986,-1.9000000000000057,0.0
2019214N15134,2019,8,8,0,22.7,126.0,1.0,-0.5999999999999943,5.0,1.6999999999999993,-1.0999999999999943,10.0,3.6999999999999993,-2.5999999999999943,-5.0
2019214N15134,2019,8,8,6,23.7,125.4,0.6999999999999993,-0.5,5.0,1.8000000000000007,-0.9000000000000057,-5.0,3.400000000000002,-2.9000000000000057,-10.0
2019214N15134,2019,8,8,12,24.4,124.9,1.1000000000000014,-0.4000000000000057,-10.0,2.0,-1.5,-15.0,3.1000000000000014,-2.9000000000000057,-15.0
2019214N15134,2019,8,8,18,25.5,124.5,0.8999999999999986,-1.0999999999999943,-5.0,1.6000000000000014,-2.0,-5.0,2.8000000000000007,-3.0999999999999943,-10.0
2019214N15134,2019,8,9,0,26.4,123.4,0.7000000000000028,-0.9000000000000057,0.0,1.1000000000000014,-1.4000000000000057,0.0,2.700000000000003,-2.6000000000000085,-30.0
2019214N15134,2019,8,9,6,27.1,122.5,0.3999999999999986,-0.5,0.0,1.1999999999999993,-1.0999999999999943,-5.0,2.8999999999999986,-2.0999999999999943,-40.0
2019214N15134,2019,8,9,12,27.5,122.0,0.8000000000000007,-0.5999999999999943,-5.0,1.6000000000000014,-1.2000000000000028,-30.0,3.3000000000000007,-1.5,-45.0
2019214N15134,2019,8,9,18,28.3,121.4,0.8000000000000007,-0.6000000000000085,-25.0,1.6999999999999993,-1.0,-35.0,3.599999999999998,-0.8000000000000114,-40.0
2019214N15134,2019,8,10,0,29.1,120.8,0.8999999999999986,-0.3999999999999915,-10.0,1.6999999999999993,-0.29999999999999716,-15.0,4.399999999999999,-0.3999999999999915,-15.0
2019214N15134,2019,8,10,6,30.0,120.4,0.8000000000000007,0.09999999999999432,-5.0,1.8999999999999986,0.19999999999998863,-5.0,4.899999999999999,-0.5,-5.0
2019214N15134,2019,8,10,12,30.8,120.5,1.0999999999999979,0.09999999999999432,0.0,2.6999999999999993,-0.09999999999999432,0.0,5.199999999999999,-0.4000000000000057,0.0
2019214N15134,2019,8,10,18,31.9,120.6,1.6000000000000014,-0.19999999999998863,0.0,3.0,-0.6999999999999886,0.0,5.200000000000003,-0.6999999999999886,-5.0
2019214N15134,2019,8,11,0,33.5,120.4,1.3999999999999986,-0.5,0.0,2.5,-0.30000000000001137,0.0,4.0,-1.0,-10.0
2019214N15134,2019,8,11,6,34.9,119.9,1.1000000000000014,0.19999999999998863,0.0,2.200000000000003,0.0,-5.0,2.6000000000000014,-0.6000000000000085,-10.0
2019214N15134,2019,8,11,12,36.0,120.1,1.1000000000000014,-0.19999999999998863,-5.0,1.5,-0.6999999999999886,-10.0,1.1000000000000014,-0.6999999999999886,-10.0
2019214N15134,2019,8,11,18,37.1,119.9,0.3999999999999986,-0.5,-5.0,0.3999999999999986,-0.6000000000000085,-5.0,,,
2019214N15134,2019,8,12,0,37.5,119.4,0.0,-0.10000000000000853,0.0,-0.3999999999999986,0.0,0.0,,,
2019214N15134,2019,8,12,6,37.5,119.3,-0.3999999999999986,0.10000000000000853,0.0,,,,,,
2019214N15134,2019,8,12,12,37.1,119.4,,,,,,,,,
2019216N16147,2019,8,6,6,18.4,142.9,0.5,-0.5,5.0,1.3000000000000007,-0.8000000000000114,10.0,2.700000000000003,-1.5,15.0
2019216N16147,2019,8,6,12,18.9,142.4,0.8000000000000007,-0.30000000000001137,5.0,1.7000000000000028,-0.700000000000017,10.0,2.6000000000000014,-1.4000000000000057,20.0
2019216N16147,2019,8,6,18,19.7,142.1,0.9000000000000021,-0.4000000000000057,5.0,1.4000000000000021,-0.6999999999999886,5.0,2.0,-1.299999999999983,20.0
2019216N16147,2019,8,7,0,20.6,141.7,0.5,-0.29999999999998295,0.0,0.8999999999999986,-0.6999999999999886,10.0,1.2999999999999972,-1.1999999999999886,20.0
2019216N16147,2019,8,7,6,21.1,141.4,0.3999999999999986,-0.4000000000000057,10.0,0.5999999999999979,-0.5999999999999943,15.0,1.0,-0.8000000000000114,25.0
2019216N16147,2019,8,7,12,21.5,141.0,0.1999999999999993,-0.19999999999998863,5.0,0.3999999999999986,-0.5,10.0,0.6000000000000014,-0.30000000000001137,15.0
2019216N16147,2019,8,7,18,21.7,140.8,0.1999999999999993,-0.30000000000001137,5.0,0.40000000000000213,-0.20000000000001705,10.0,0.3000000000000007,0.19999999999998863,10.0
2019216N16147,2019,8,8,0,21.9,140.5,0.20000000000000284,0.09999999999999432,5.0,0.20000000000000284,0.19999999999998863,5.0,0.10000000000000142,0.5999999999999943,5.0
2019216N16147,2019,8,8,6,22.1,140.6,0.0,0.09999999999999432,0.0,-0.10000000000000142,0.4000000000000057,0.0,0.0,0.700000000000017,0.0
2019216N16147,2019,8,8,12,22.1,140.7,-0.10000000000000142,0.30000000000001137,0.0,-0.10000000000000142,0.4000000000000057,0.0,0.09999999999999787,0.700000000000017,0.0
2019216N16147,2019,8,8,18,22.0,141.0,0.0,0.09999999999999432,0.0,0.10000000000000142,0.30000000000001137,0.0,0.3999999999999986,0.4000000000000057,-5.0
2019216N16147,2019,8,9,0,22.0,141.1,0.10000000000000142,0.20000000000001705,0.0,0.1999999999999993,0.30000000000001137,0.0,0.6999999999999993,0.30000000000001137,-5.0
2019216N16147,2019,8,9,6,22.1,141.3,0.09999999999999787,0.09999999999999432,0.0,0.29999999999999716,0.09999999999999432,-5.0,0.7999999999999972,-0.30000000000001137,-10.0
2019216N16147,2019,8,9,12,22.2,141.4,0.1999999999999993,0.0,-5.0,0.5,0.0,-5.0,0.6000000000000014,-0.700000000000017,-10.0
2019216N16147,2019,8,9,18,22.4,141.4,0.3000000000000007,0.0,0.0,0.5,-0.4000000000000057,-5.0,0.5,-0.9000000000000057,-5.0
2019216N16147,2019,8,10,0,22.7,141.4,0.1999999999999993,-0.4000000000000057,-5.0,0.10000000000000142,-0.700000000000017,-5.0,0.40000000000000213,-1.0999999999999943,-5.0
2019216N16147,2019,8,10,6,22.9,141.0,-0.09999999999999787,-0.30000000000001137,0.0,0.0,-0.5,0.0,0.7000000000000028,-1.1999999999999886,0.0
2019216N16147,2019,8,10,12,22.8,140.7,0.09999999999999787,-0.19999999999998863,0.0,0.3000000000000007,-0.39999999999997726,0.0,1.0999999999999979,-1.5999999999999943,-5.0
2019216N16147,2019,8,10,18,22.9,140.5,0.20000000000000284,-0.19999999999998863,0.0,0.7000000000000028,-0.6999999999999886,0.0,1.2000000000000028,-2.0,-5.0
2019216N16147,2019,8,11,0,23.1,140.3,0.5,-0.5,0.0,0.7999999999999972,-1.200000000000017,-5.0,1.3999999999999986,-2.5,-5.0
2019216N16147,2019,8,11,6,23.6,139.8,0.29999999999999716,-0.700000000000017,-5.0,0.5,-1.3000000000000114,-5.0,1.3999999999999986,-2.1000000000000227,-15.0
2019216N16147,2019,8,11,12,23.9,139.1,0.20000000000000284,-0.5999999999999943,0.0,0.6000000000000014,-1.299999999999983,0.0,2.0,-1.9000000000000057,-10.0
2019216N16147,2019,8,11,18,24.1,138.5,0.3999999999999986,-0.6999999999999886,0.0,0.8999999999999986,-0.8000000000000114,-10.0,2.799999999999997,-2.0,-10.0
2019216N16147,2019,8,12,0,24.5,137.8,0.5,-0.10000000000002274,-10.0,1.3999999999999986,-0.6000000000000227,-10.0,2.8999999999999986,-2.6000000000000227,-10.0
2019216N16147,2019,8,12,6,25.0,137.7,0.8999999999999986,-0.5,0.0,1.8999999999999986,-1.1999999999999886,0.0,2.6999999999999993,-3.0,0.0
2019216N16147,2019,8,12,12,25.9,137.2,1.0,-0.6999999999999886,0.0,1.5,-2.0,0.0,2.200000000000003,-3.0,0.0
2019216N16147,2019,8,12,18,26.9,136.5,0.5,-1.3000000000000114,0.0,0.8000000000000007,-1.8000000000000114,0.0,1.5,-2.9000000000000057,5.0
2019216N16147,2019,8,13,0,27.4,135.2,0.3000000000000007,-0.5,0.0,0.7000000000000028,-1.0,0.0,1.4000000000000021,-1.8999999999999773,5.0
2019216N16147,2019,8,13,6,27.7,134.7,0.40000000000000213,-0.5,0.0,0.6999999999999993,-1.0999999999999943,5.0,1.8000000000000007,-1.6999999999999886,5.0
2019216N16147,2019,8,13,12,28.1,134.2,0.29999999999999716,-0.5999999999999943,5.0,0.6999999999999993,-0.8999999999999773,5.0,2.299999999999997,-1.3999999999999773,5.0
2019216N16147,2019,8,13,18,28.4,133.6,0.40000000000000213,-0.29999999999998295,0.0,1.1000000000000014,-0.5999999999999943,0.0,3.0,-1.0,0.0
2019216N16147,2019,8,14,0,28.8,133.3,0.6999999999999993,-0.30000000000001137,0.0,1.5999999999999979,-0.5,0.0,3.900000000000002,-0.8000000000000114,-5.0
2019216N16147,2019,8,14,6,29.5,133.0,0.8999999999999986,-0.19999999999998863,0.0,1.8999999999999986,-0.4000000000000057,0.0,4.600000000000001,-0.5,-10.0
2019216N16147,2019,8,14,12,30.4,132.8,1.0,-0.20000000000001705,0.0,2.3000000000000043,-0.30000000000001137,-5.0,5.700000000000003,0.19999999999998863,-10.0
2019216N16147,2019,8,14,18,31.4,132.6,1.3000000000000043,-0.09999999999999432,-5.0,2.700000000000003,-0.09999999999999432,-10.0,6.5,0.9000000000000057,-10.0
2019216N16147,2019,8,15,0,32.7,132.5,1.3999999999999986,0.0,-5.0,3.3999999999999986,0.5,-5.0,6.899999999999999,1.8000000000000114,-5.0
2019216N16147,2019,8,15,6,34.1,132.5,2.0,0.5,0.0,3.799999999999997,1.0,0.0,6.799999999999997,3.1999999999999886,0.0
2019216N16147,2019,8,15,12,36.1,133.0,1.7999999999999972,0.5,0.0,3.5,1.3000000000000114,0.0,,,
2019216N16147,2019,8,15,18,37.9,133.5,1.7000000000000028,0.8000000000000114,0.0,3.0,2.1999999999999886,0.0,,,
2019216N16147,2019,8,16,0,39.6,134.3,1.2999999999999972,1.3999999999999773,0.0,,,,,,
2019216N16147,2019,8,16,6,40.9,135.7,,,,,,,,,
2019231N13135,2019,8,21,6,14.9,131.6,0.29999999999999893,-0.9000000000000057,0.0,0.6999999999999993,-1.5,0.0,1.0,-3.0,5.0
2019231N13135,2019,8,21,12,15.2,130.7,0.40000000000000036,-0.5999999999999943,0.0,0.5,-1.5,5.0,1.3000000000000007,-2.799999999999983,10.0
2019231N13135,2019,8,21,18,15.6,130.1,0.09999999999999964,-0.9000000000000057,5.0,0.3000000000000007,-1.5,5.0,1.799999999999999,-2.6999999999999886,15.0
2019231N13135,2019,8,22,0,15.7,129.2,0.20000000000000107,-0.5999999999999943,0.0,0.8000000000000007,-1.299999999999983,5.0,2.6000000000000014,-2.8999999999999915,10.0
2019231N13135,2019,8,22,6,15.9,128.6,0.5999999999999996,-0.6999999999999886,5.0,1.4999999999999982,-1.1999999999999886,10.0,3.200000000000001,-3.299999999999997,10.0
2019231N13135,2019,8,22,12,16.5,127.9,0.8999999999999986,-0.5,5.0,1.8000000000000007,-1.6000000000000085,5.0,3.3999999999999986,-3.4000000000000057,5.0
2019231N13135,2019,8,22,18,17.4,127.4,0.9000000000000021,-1.1000000000000085,0.0,1.7000000000000028,-2.1000000000000085,0.0,3.3000000000000007,-4.200000000000003,0.0
2019231N13135,2019,8,23,0,18.3,126.3,0.8000000000000007,-1.0,0.0,1.5999999999999979,-1.7999999999999972,0.0,3.1999999999999993,-4.3999999999999915,0.0
2019231N13135,2019,8,23,6,19.1,125.3,0.7999999999999972,-0.7999999999999972,0.0,1.5999999999999979,-2.0999999999999943,0.0,3.1999999999999993,-4.700000000000003,0.0
2019231N13135,2019,8,23,12,19.9,124.5,0.8000000000000007,-1.2999999999999972,0.0,1.6000000000000014,-2.5999999999999943,0.0,2.900000000000002,-5.400000000000006,0.0
2019231N13135,2019,8,23,18,20.7,123.2,0.8000000000000007,-1.2999999999999972,0.0,1.6000000000000014,-2.6000000000000085,0.0,2.1999999999999993,-5.299999999999997,-10.0
2019231N13135,2019,8,24,0,21.5,121.9,0.8000000000000007,-1.3000000000000114,0.0,1.3000000000000007,-2.8000000000000114,0.0,2.3000000000000007,-4.700000000000003,-10.0
2019231N13135,2019,8,24,6,22.3,120.6,0.5,-1.5,0.0,0.5999999999999979,-2.6999999999999886,-10.0,2.3000000000000007,-4.799999999999997,-10.0
2019231N13135,2019,8,24,12,22.8,119.1,0.09999999999999787,-1.1999999999999886,-10.0,1.0,-1.8999999999999915,-10.0,2.0,-4.799999999999997,-15.0
2019231N13135,2019,8,24,18,22.9,117.9,0.9000000000000021,-0.7000000000000028,0.0,1.7000000000000028,-2.1000000000000085,0.0,,,
2019231N13135,2019,8,25,0,23.8,117.2,0.8000000000000007,-1.4000000000000057,0.0,1.0,-2.9000000000000057,-5.0,,,
2019231N13135,2019,8,25,6,24.6,115.8,0.1999999999999993,-1.5,-5.0,,,,,,
2019231N13135,2019,8,25,12,24.8,114.3,,,,,,,,,
2019242N14180,2019,9,4,18,18.5,156.7,0.6000000000000014,-0.5999999999999943,0.0,1.3000000000000007,-1.299999999999983,5.0,3.1000000000000014,-3.5,5.0
2019242N14180,2019,9,5,0,19.1,156.1,0.6999999999999993,-0.6999999999999886,5.0,1.5999999999999979,-1.6999999999999886,5.0,3.5,-4.400000000000006,10.0
2019242N14180,2019,9,5,6,19.8,155.4,0.8999999999999986,-1.0,0.0,1.8000000000000007,-2.200000000000017,0.0,3.8999999999999986,-5.400000000000006,10.0
2019242N14180,2019,9,5,12,20.7,154.4,0.9000000000000021,-1.200000000000017,0.0,1.9000000000000021,-2.700000000000017,5.0,4.0,-6.300000000000011,15.0
2019242N14180,2019,9,5,18,21.6,153.2,1.0,-1.5,5.0,2.099999999999998,-3.1999999999999886,10.0,4.099999999999998,-6.699999999999989,20.0
2019242N14180,2019,9,6,0,22.6,151.7,1.0999999999999979,-1.6999999999999886,5.0,2.099999999999998,-3.5999999999999943,10.0,4.099999999999998,-6.699999999999989,20.0
2019242N14180,2019,9,6,6,23.7,150.0,1.0,-1.9000000000000057,5.0,2.0,-3.5,10.0,4.199999999999999,-6.699999999999989,20.0
2019242N14180,2019,9,6,12,24.7,148.1,1.0,-1.5999999999999943,5.0,2.0,-3.0999999999999943,10.0,4.199999999999999,-6.299999999999983,25.0
2019242N14180,2019,9,6,18,25.7,146.5,1.0,-1.5,5.0,2.1999999999999993,-3.1999999999999886,10.0,4.400000000000002,-6.0,25.0
2019242N14180,2019,9,7,0,26.7,145.0,1.1999999999999993,-1.6999999999999886,5.0,2.1999999999999993,-3.1999999999999886,15.0,4.800000000000001,-5.5,20.0
2019242N14180,2019,9,7,6,27.9,143.3,1.0,-1.5,10.0,2.200000000000003,-2.8000000000000114,15.0,5.100000000000001,-4.300000000000011,15.0
2019242N14180,2019,9,7,12,28.9,141.8,1.2000000000000028,-1.3000000000000114,5.0,2.6000000000000014,-2.3000000000000114,5.0,5.200000000000003,-2.8000000000000114,5.0
2019242N14180,2019,9,7,18,30.1,140.5,1.3999999999999986,-1.0,0.0,2.8999999999999986,-1.5,0.0,5.199999999999996,-0.8000000000000114,-5.0
2019242N14180,2019,9,8,0,31.5,139.5,1.5,-0.5,0.0,2.6000000000000014,-0.5,0.0,4.799999999999997,1.5,-10.0
2019242N14180,2019,9,8,6,33.0,139.0,1.1000000000000014,0.0,0.0,2.299999999999997,0.6999999999999886,-5.0,4.299999999999997,3.5,-20.0
2019242N14180,2019,9,8,12,34.1,139.0,1.1999999999999957,0.6999999999999886,-5.0,2.1999999999999957,2.0,-10.0,4.199999999999996,5.300000000000011,-25.0
2019242N14180,2019,9,8,18,35.3,139.7,1.0,1.3000000000000114,-5.0,2.0,2.8000000000000114,-15.0,3.8000000000000043,6.700000000000017,-25.0
2019242N14180,2019,9,9,0,36.3,141.0,1.0,1.5,-10.0,2.0,3.3000000000000114,-15.0,,,
2019242N14180,2019,9,9,6,37.3,142.5,1.0,1.8000000000000114,-5.0,1.8000000000000043,3.9000000000000057,-10.0,,,
2019242N14180,2019,9,9,12,38.3,144.3,0.8000000000000043,2.0999999999999943,-5.0,,,,,,
2019242N14180,2019,9,9,18,39.1,146.4,,,,,,,,,
2019243N06136,2019,9,2,0,15.4,125.8,1.299999999999999,-0.7999999999999972,0.0,2.5999999999999996,-1.3999999999999915,5.0,4.4,-1.8999999999999915,15.0
2019243N06136,2019,9,2,6,16.7,125.0,1.3000000000000007,-0.5999999999999943,5.0,2.3000000000000007,-1.0,10.0,4.0,-1.0,20.0
2019243N06136,2019,9,2,12,18.0,124.4,1.0,-0.4000000000000057,5.0,1.8000000000000007,-0.5,10.0,3.3000000000000007,-0.20000000000000284,20.0
2019243N06136,2019,9,2,18,19.0,124.0,0.8000000000000007,-0.09999999999999432,5.0,1.6999999999999993,0.0,10.0,2.8000000000000007,0.4000000000000057,20.0
2019243N06136,2019,9,3,0,19.8,123.9,0.8999999999999986,0.09999999999999432,5.0,1.5,0.29999999999999716,10.0,2.3000000000000007,0.6999999999999886,20.0
2019243N06136,2019,9,3,6,20.7,124.0,0.6000000000000014,0.20000000000000284,5.0,1.1000000000000014,0.4000000000000057,10.0,1.6999999999999993,1.0,20.0
2019243N06136,2019,9,3,12,21.3,124.2,0.5,0.20000000000000284,5.0,0.8000000000000007,0.3999999999999915,10.0,1.6999999999999993,1.2000000000000028,20.0
2019243N06136,2019,9,3,18,21.8,124.4,0.3000000000000007,0.19999999999998863,5.0,0.5999999999999979,0.5999999999999943,10.0,1.8000000000000007,1.0,20.0
2019243N06136,2019,9,4,0,22.1,124.6,0.29999999999999716,0.4000000000000057,5.0,0.8999999999999986,0.8000000000000114,10.0,2.099999999999998,0.7000000000000028,15.0
2019243N06136,2019,9,4,6,22.4,125.0,0.6000000000000014,0.4000000000000057,5.0,1.2000000000000028,0.4000000000000057,10.0,2.6000000000000014,0.29999999999999716,20.0
2019243N06136,2019,9,4,12,23.0,125.4,0.6000000000000014,0.0,5.0,1.1999999999999993,-0.10000000000000853,5.0,2.6999999999999993,-0.20000000000000284,15.0
2019243N06136,2019,9,4,18,23.6,125.4,0.5999999999999979,-0.10000000000000853,0.0,1.3999999999999986,-0.10000000000000853,10.0,3.1999999999999993,-0.20000000000000284,5.0
2019243N06136,2019,9,5,0,24.2,125.3,0.8000000000000007,0.0,10.0,1.5,-0.09999999999999432,10.0,3.900000000000002,-0.20000000000000284,0.0
2019243N06136,2019,9,5,6,25.0,125.3,0.6999999999999993,-0.09999999999999432,0.0,1.8000000000000007,-0.09999999999999432,-5.0,4.600000000000001,-0.09999999999999432,-15.0
2019243N06136,2019,9,5,12,25.7,125.2,1.1000000000000014,0.0,-5.0,2.400000000000002,-0.10000000000000853,-10.0,5.600000000000001,-0.10000000000000853,-20.0
2019243N06136,2019,9,5,18,26.8,125.2,1.3000000000000007,-0.10000000000000853,-5.0,2.8000000000000007,0.0,-10.0,6.699999999999999,-0.29999999999999716,-20.0
2019243N06136,2019,9,6,0,28.1,125.1,1.5,0.10000000000000853,-5.0,3.1999999999999993,0.0,-10.0,7.600000000000001,-0.29999999999999716,-20.0
2019243N06136,2019,9,6,6,29.6,125.2,1.6999999999999993,-0.10000000000000853,-5.0,3.8999999999999986,-0.29999999999999716,-10.0,8.299999999999997,0.0,-20.0
2019243N06136,2019,9,6,12,31.3,125.1,2.1999999999999993,-0.19999999999998863,-5.0,4.400000000000002,-0.29999999999999716,-10.0,9.499999999999996,1.3000000000000114,-25.0
2019243N06136,2019,9,6,18,33.5,124.9,2.200000000000003,-0.10000000000000853,-5.0,4.399999999999999,0.29999999999999716,-10.0,10.899999999999999,3.5,-25.0
2019243N06136,2019,9,7,0,35.7,124.8,2.1999999999999957,0.4000000000000057,-5.0,5.099999999999994,1.6000000000000085,-15.0,,,
2019243N06136,2019,9,7,6,37.9,125.2,2.8999999999999986,1.2000000000000028,-10.0,6.5,3.200000000000003,-15.0,,,
2019243N06136,2019,9,7,12,40.8,126.4,3.6000000000000014,2.0,-5.0,,,,,,
2019243N06136,2019,9,7,18,44.4,128.4,,,,,,,,,
2019260N20129,2019,9,19,0,22.5,128.7,0.0,-0.09999999999999432,0.0,0.3999999999999986,-0.5,5.0,0.5,-1.5999999999999943,10.0
2019260N20129,2019,9,19,6,22.5,128.6,0.3999999999999986,-0.4000000000000057,5.0,0.3999999999999986,-1.1999999999999886,5.0,0.8000000000000007,-1.5999999999999943,15.0
2019260N20129,2019,9,19,12,22.9,128.2,0.0,-0.799999999999983,0.0,0.10000000000000142,-1.0999999999999943,5.0,1.0,-1.1999999999999886,10.0
2019260N20129,2019,9,19,18,22.9,127.4,0.10000000000000142,-0.30000000000001137,5.0,0.40000000000000213,-0.4000000000000057,10.0,2.1000000000000014,-1.1000000000000085,25.0
2019260N20129,2019,9,20,0,23.0,127.1,0.3000000000000007,-0.09999999999999432,5.0,0.8999999999999986,-0.09999999999999432,5.0,3.1999999999999993,-1.3999999999999915,20.0
2019260N20129,2019,9,20,6,23.3,127.0,0.5999999999999979,0.0,0.0,1.6999999999999993,-0.7000000000000028,15.0,4.099999999999998,-1.4000000000000057,15.0
2019260N20129,2019,9,20,12,23.9,127.0,1.1000000000000014,-0.7000000000000028,15.0,2.3000000000000007,-1.2999999999999972,15.0,4.600000000000001,-1.4000000000000057,15.0
2019260N20129,2019,9,20,18,25.0,126.3,1.1999999999999993,-0.5999999999999943,0.0,2.3999999999999986,-0.7000000000000028,0.0,4.600000000000001,-0.29999999999999716,0.0
2019260N20129,2019,9,21,0,26.2,125.7,1.1999999999999993,-0.10000000000000853,0.0,2.3000000000000007,-0.10000000000000853,0.0,4.800000000000001,1.0,-5.0
2019260N20129,2019,9,21,6,27.4,125.6,1.1000000000000014,0.0,0.0,2.200000000000003,0.4000000000000057,0.0,5.100000000000001,2.200000000000003,-5.0
2019260N20129,2019,9,21,12,28.5,125.6,1.1000000000000014,0.4000000000000057,0.0,2.5,1.1000000000000085,-5.0,5.399999999999999,3.9000000000000057,-10.0
2019260N20129,2019,9,21,18,29.6,126.0,1.3999999999999986,0.7000000000000028,-5.0,2.8999999999999986,1.7999999999999972,-5.0,5.899999999999999,5.699999999999989,-15.0
2019260N20129,2019,9,22,0,31.0,126.7,1.5,1.0999999999999943,0.0,2.8999999999999986,2.799999999999997,-5.0,,,
2019260N20129,2019,9,22,6,32.5,127.8,1.3999999999999986,1.7000000000000028,-5.0,3.0,3.8999999999999915,-10.0,,,
2019260N20129,2019,9,22,12,33.9,129.5,1.6000000000000014,2.1999999999999886,-5.0,,,,,,
2019260N20129,2019,9,22,18,35.5,131.7,,,,,,,,,
2019268N10155,2019,9,28,0,15.9,132.6,1.0999999999999996,-1.9000000000000057,5.0,1.700000000000001,-3.5,5.0,2.4999999999999982,-5.8999999999999915,15.0
2019268N10155,2019,9,28,6,17.0,130.7,0.6000000000000014,-1.5999999999999943,0.0,0.8999999999999986,-2.999999999999986,5.0,2.3000000000000007,-4.8999999999999915,15.0
2019268N10155,2019,9,28,12,17.6,129.1,0.29999999999999716,-1.3999999999999915,5.0,0.7999999999999972,-2.3999999999999915,10.0,2.599999999999998,-4.299999999999997,20.0
2019268N10155,2019,9,28,18,17.9,127.7,0.5,-1.0,5.0,1.4000000000000021,-1.9000000000000057,10.0,3.0,-4.0,15.0
2019268N10155,2019,9,29,0,18.4,126.7,0.9000000000000021,-0.9000000000000057,5.0,1.8000000000000007,-1.9000000000000057,10.0,3.3000000000000007,-3.700000000000003,15.0
2019268N10155,2019,9,29,6,19.3,125.8,0.8999999999999986,-1.0,5.0,1.5999999999999979,-2.0999999999999943,5.0,3.5,-2.8999999999999915,15.0
2019268N10155,2019,9,29,12,20.2,124.8,0.6999999999999993,-1.0999999999999943,0.0,1.5,-1.7999999999999972,5.0,4.400000000000002,-1.8999999999999915,15.0
2019268N10155,2019,9,29,18,20.9,123.7,0.8000000000000007,-0.7000000000000028,5.0,1.9000000000000021,-0.7999999999999972,10.0,5.200000000000003,-1.2000000000000028,15.0
2019268N10155,2019,9,30,0,21.7,123.0,1.1000000000000014,-0.09999999999999432,5.0,2.900000000000002,-0.09999999999999432,10.0,5.699999999999999,-0.7999999999999972,5.0
2019268N10155,2019,9,30,6,22.8,122.9,1.8000000000000007,0.0,5.0,3.3000000000000007,-0.4000000000000057,5.0,5.800000000000001,-0.7000000000000028,-10.0
2019268N10155,2019,9,30,12,24.6,122.9,1.5,-0.4000000000000057,0.0,2.799999999999997,-0.7000000000000028,-5.0,5.299999999999997,-0.5,-15.0
2019268N10155,2019,9,30,18,26.1,122.5,1.2999999999999972,-0.29999999999999716,-5.0,2.5,-0.29999999999999716,-15.0,4.599999999999998,0.29999999999999716,-20.0
2019268N10155,2019,10,1,0,27.4,122.2,1.2000000000000028,0.0,-10.0,2.5,0.20000000000000284,-10.0,4.600000000000001,1.7000000000000028,-20.0
2019268N10155,2019,10,1,6,28.6,122.2,1.2999999999999972,0.20000000000000284,0.0,2.099999999999998,0.5999999999999943,-5.0,4.699999999999996,2.5,-10.0
2019268N10155,2019,10,1,12,29.9,122.4,0.8000000000000007,0.3999999999999915,-5.0,2.1000000000000014,1.5,-10.0,4.5,3.8999999999999915,-15.0
2019268N10155,2019,10,1,18,30.7,122.8,1.3000000000000007,1.1000000000000085,-5.0,2.599999999999998,1.9000000000000057,-5.0,5.099999999999998,5.3999999999999915,-15.0
2019268N10155,2019,10,2,0,32.0,123.9,1.2999999999999972,0.7999999999999972,0.0,2.3999999999999986,2.3999999999999915,-5.0,5.600000000000001,6.099999999999994,-10.0
2019268N10155,2019,10,2,6,33.3,124.7,1.1000000000000014,1.5999999999999943,-5.0,2.5,3.499999999999986,-10.0,,,
2019268N10155,2019,10,2,12,34.4,126.3,1.3999999999999986,1.8999999999999915,-5.0,3.200000000000003,3.700000000000003,-5.0,,,
2019268N10155,2019,10,2,18,35.8,128.2,1.8000000000000043,1.8000000000000114,0.0,,,,,,
2019268N10155,2019,10,3,0,37.6,130.0,,,,,,,,,
2019278N16165,2019,10,5,18,15.1,157.8,-0.40000000000000036,-2.0,10.0,-0.6999999999999993,-3.700000000000017,20.0,-0.1999999999999993,-6.700000000000017,45.0
2019278N16165,2019,10,6,0,14.7,155.8,-0.29999999999999893,-1.700000000000017,10.0,-0.1999999999999993,-3.1000000000000227,25.0,0.40000000000000036,-6.200000000000017,45.0
2019278N16165,2019,10,6,6,14.4,154.1,0.09999999999999964,-1.4000000000000057,15.0,0.5,-3.0,25.0,1.0999999999999996,-5.900000000000006,45.0
2019278N16165,2019,10,6,12,14.5,152.7,0.40000000000000036,-1.5999999999999943,10.0,0.5999999999999996,-3.0999999999999943,20.0,1.6000000000000014,-6.099999999999994,35.0
